blah,,,,,blah2,,,,,,,
QS1P3,Pad,P1,GFZ,Channel:,j27,Trace,Length:,119.3572,Time,estimate:,0.615913756,
QS1P3,Pad,P1,GFZ,Channel:,j63,Trace,Length:,282.8255,Time,estimate:,1.459452099,
QS1P3,Pad,P1,GFZ,Channel:,j64,Trace,Length:,296.6094,Time,estimate:,1.530580558,
QS1P3,Pad,P1,GFZ,Channel:,j65,Trace,Length:,303.2541,Time,estimate:,1.564868913,
QS1P3,Pad,P1,GFZ,Channel:,j66,Trace,Length:,311.5663,Time,estimate:,1.607761997,
QS1P3,Pad,P1,GFZ,Channel:,j67,Trace,Length:,318.0866,Time,estimate:,1.641408416,
QS1P3,Pad,P1,GFZ,Channel:,j68,Trace,Length:,331.8705,Time,estimate:,1.712536875,
QS1P3,Pad,P1,GFZ,Channel:,j69,Trace,Length:,338.834,Time,estimate:,1.74847032,
QS1P3,Pad,P1,GFZ,Channel:,j70,Trace,Length:,347.4548,Time,estimate:,1.792955859,
QS1P3,Pad,P1,GFZ,Channel:,j71,Trace,Length:,354.2938,Time,estimate:,1.828246852,
QS1P3,Pad,P1,GFZ,Channel:,j72,Trace,Length:,368.3966,Time,estimate:,1.901020916,
QS1P3,Pad,P1,GFZ,Channel:,j28,Trace,Length:,117.0121,Time,estimate:,0.603812439,
QS1P3,Pad,P1,GFZ,Channel:,j73,Trace,Length:,375.36,Time,estimate:,1.936953846,
QS1P3,Pad,P1,GFZ,Channel:,j74,Trace,Length:,383.9808,Time,estimate:,1.981439384,
QS1P3,Pad,P1,GFZ,Channel:,j75,Trace,Length:,390.8199,Time,estimate:,2.016730894,
QS1P3,Pad,P1,GFZ,Channel:,j76,Trace,Length:,404.9226,Time,estimate:,2.089504442,
QS1P3,Pad,P1,GFZ,Channel:,j77,Trace,Length:,411.8861,Time,estimate:,2.125437888,
QS1P3,Pad,P1,GFZ,Channel:,j78,Trace,Length:,420.5069,Time,estimate:,2.169923426,
QS1P3,Pad,P1,GFZ,Channel:,j79,Trace,Length:,427.3459,Time,estimate:,2.20521442,
QS1P3,Pad,P1,GFZ,Channel:,j80,Trace,Length:,441.4487,Time,estimate:,2.277988484,
QS1P3,Pad,P1,GFZ,Channel:,j81,Trace,Length:,448.4121,Time,estimate:,2.313921413,
QS1P3,Pad,P1,GFZ,Channel:,j82,Trace,Length:,457.0329,Time,estimate:,2.358406952,
QS1P3,Pad,P1,GFZ,Channel:,j29,Trace,Length:,107.3091,Time,estimate:,0.553742471,
QS1P3,Pad,P1,GFZ,Channel:,j83,Trace,Length:,463.872,Time,estimate:,2.393698461,
QS1P3,Pad,P1,GFZ,Channel:,j84,Trace,Length:,477.9747,Time,estimate:,2.466472009,
QS1P3,Pad,P1,GFZ,Channel:,j85,Trace,Length:,484.938,Time,estimate:,2.502404423,
QS1P3,Pad,P1,GFZ,Channel:,j86,Trace,Length:,493.559,Time,estimate:,2.546890993,
QS1P3,Pad,P1,GFZ,Channel:,j87,Trace,Length:,500.398,Time,estimate:,2.582181987,
QS1P3,Pad,P1,GFZ,Channel:,j88,Trace,Length:,514.5007,Time,estimate:,2.654955535,
QS1P3,Pad,P1,GFZ,Channel:,j89,Trace,Length:,521.4641,Time,estimate:,2.690888464,
